Text,target
This stuff tastes like pond water. Really it does. Learned my lesson. Do not buy. Not sure why the reviews are so far off base.,0.0
"This coffee smells fabulous. Brew a cup and the whole house smells great. Vanilla and coffee together is a match made in heaven. Allow a small piece of dark chocolate to melt in your mouth with this coffee, and that is even better. I just didn't care for the Starbucks burnt bean flavor.<br /><br />If you love the Starbucks burnt roast flavor of their coffee, it is possible that you will love this coffee. The vanilla flavor is clearly present at exactly the right level, not so overbearing that the coffee tastes like vanilla ice cream.<br /><br />Be forewarned, this is not a shot of vanilla sugar syrup for your coffee. Nor is it a Mini-Moo French Vanilla cream addition. The flavor is one of coffee, pure very dark roasted Starbucks coffee, and vanilla, no sweetness or milk flavor.<br /><br />The package directions, 2 tablespoons of coffee per six ounce cup is extremely strong, especially if made in a French press. I love espresso, am addicted to Nespresso (three each morning), really strong coffee in France and Italy, and Turkish coffee without sugar. I drink all coffee black. So I am not afraid of a strong coffee. The problem for me, Starbucks burns their beans, and it imparts a flavor that I just don't enjoy. Clearly a bazillion people disagree with me. However, these directions made coffee that was just way too strong. It might be fine in a drip coffee maker, but certainly not a French Press with water at exactly 180 degrees.",1.0
Not only is the canister only 1/3 full but this tastes so horrible. My very un-fussy 4 year old literally spat it out. Thinking maybe she was being fussy I tried it myself and the sickly sweet taste is just vile. I use Vitality Supergreens and Dr Schultz's for myself and hoped to find a product that would be just as beneficial but tasty enough for a child - well this is definitely not it. Massive waste of money.,0.0
Quality/Looks of product: --<br />Operation of product: 4/5<br />Overall: 5/5<br /><br />These are great for breakfast in the morning and it's a really good deal for the money. They're tasty as well. The only issue is that some came broken. I'm not sure if that was the result of shipping or if they were already broken.,1.0
"I enjoy the fall and anything pumpkin.  I did not think this flavor was weak, but I may not be a good person to ask because Starbucks strength coffee makes me gag.  My taste buds are happy stopping in for a WaWa or Royal Farms flavored coffee and creamer.  If you have similar tastes, and like pumpkin pie, you'll enjoy this coffee, especially during October/November.  Coffee Mate puts out a Pumpkin Spice creamer that I use with it and it's sinfully good!  I will probably be happy to move on to other flavors come December, but for now I'm lovin' life.",1.0
"How have I not known about PB2 before now? I've recently started making smoothies, and I came across a video mention of PB2. When it was delivered, I immediately made a smoothie with chocolate whey protein powder, banana, soy milk, and PB2. SO GOOD! I haven't tried it simply reconstituted (which is why I gave it 4 stars instead of 5), but I'm guessing that will taste great as well!",1.0
"The Granola bars, with about a month left before being out of date, were stale, petrified and inedible.  I returned the product to the original seller.  Amazon charged double what the original merchant charged for the product.<br />All in all, a very disappointing experience.  I have bought from Amazon many times in the past and was always pleased with the merchandise.  This was the first ""FAIL"" for me.",0.0
"I love Bavarian cream, it's such a nice luscious flavor. Though a big part of the reason I like it is the texture--and surely, a matcha couldn't really capture that, right? Well once again Red Leaf proves that they cam turn ANY flavor into a matcha and make it work! This is creamy, dreamy, vanilla custard with of course a lovely hint of grassy green matcha in the background. But the feel is smooth, creamy, and luscious. It really is like Bavarian Cream in a cup! It's got that same smooth custard-like texture as their Cheesecake Matcha, but I think Bavarian Cream edges it out a bit in terms of my favorites. Highly recommended!",2.0
"I found this particular brand to be very weak tasting.  Not only that, but I could not even taste any cinnamon.  At first I brewed the 10 oz. cup size, which was way too weak, and then I brewed the 8 oz. cup size, which did little to improve the boldness or flavor.  One of the weakest brews I have ever tried.",0.0
"My children have sensitivities to many food ingredients, including cane sugar.  I am thrilled to find a ""cookie"" that they like and does not contain all of the yuck that you find in traditional cookies.",2.0
"Stuck with it.  Gonna have to order something else cus I can't take drinking it anymore.<br /><br />There's a tag stuck on the bag with the numbers ""30911"".  If it's meant to be a date of some significance then that's clearly a problem because March 9, 2011 was almost 9 months ago.<br /><br />FWIW this is the second 5 lb. bag of Coffee Bean Direct that I have received from Amazon.  The first one was one of the Sumatrans and it was fresh... tasted great",0.0
"First, I agree with the other reviewers about the ""off"" flavor and I am confused about why they decided to add ""natural flavors"" to coconut water that already tastes great by itself.  We are big fans of coconut water and have replaced all other drinks with it at family and other social gatherings.  But yesterday one of our family members pointed out the the bottles are plastic type #7 (unidentified plastics created after 1987, including the plastic type BPA!) and even more puzzling, the bottle lists another plastic type next to it saying its also a #2 plastic type but its HDPE compatible.  Its so frustrating (and embarassing that I didn't catch it before putting in the coolers)!",0.0
"We have used this seasoning for the last few years and regularly serve to guests when having Salmon.  Everyone comments on how good it is.  I was so disappointed when Costco stopped carrying it, so I had to order online!  You WON'T be disappointed. It is amazing and the larger container is the best deal!",2.0
"Dog A: 42lb male corgi/lab/border collie<br /><br />Dog B: 32lb female border collie/Godknowswhat<br /><br />Dog A will crunch and bash to shards anything that resists him.  Dog B will spend hours nibbling to bits anything that interests her.<br /><br />Kongs stuffed with peanut butter and frozen survive all this but provide only 15min or so of dog engagement.<br /><br />The Tug-a-jug is Dog A's favorite, but after a month he'd already managed to crack the thing in a bunch of places, after two months it was a miracle it was still in one piece, after three months it finally gave up.  Dog B not too interested in Tug-a-jug.<br /><br />The cube interests both, and neither has managed to do significant damage.  Biggest negative is that it's very noisy as they're pawing, nosing, batting it around the floor.",2.0
"I ordered this coffee a while back when it was $.40 a cup. I enjoy the Hazelnut creme as well as the Breakfast Blend. I would be willing to buy this coffee again but not at the current price of a dollar something per cup, that's ridiculous. There are a lot of K Cups out there for cheaper that are as of similiar quality. I don't know why they would even think this is a good price!!!!",0.0
"DoNOT Buy this Water. This water used to be delicious but the have recently within the last 3 months started making changes to this water. Cheaper packaging and the water is no longer purchased from New Zealand it is actually now purchased in different parts of the US and they charge the same price at my local Whole Foods as if it was still from New Zealand. The water now tastes horrible....it tastes like it has sediment or contaminents in the water. I inquired about the change in the water and here is the email I rec'd: Although Eternal was previously sourced in New Zealand, there are many reasons for our decision to change to a US-based source. Your naturally alkaline spring source is nestled deep in the Great Smoky Mountains of Eastern Tennessee at the base of English Mountain.<br /><br />I am now searching for another water to drink. SMH!!!",0.0
Wife received for Christmas. Came in a brown paper bag. Five cups were the same thing. One of the cups was broken. I'd suggest picking a different sampler pack than this one.,0.0
"If you are looking for a sweet, try this cookie.  It is extra light<br />and has a nice crunch to it.  I buy these cookies by the carton.<br />They last for one month between my husband and I.  He likes cookies<br />with his morning coffee.  We are both satisfied with these cookies.<br />Would buy them again and again.<br /><br />Mary",2.0
"John Wayne All Natural Beef Jerky is Great!  I am a low-carb, diet-controlled diabetic and find the JWANB jerky the best meal substitute for those days when life happens and I don't have access to a regular meal.  I carry an unopened package in my bag and replace it as needed.  I can get carbs almost anywhere but good protein is not as easy to find. The jerky is a little sweet to my taste but not to my carb count and its not loaded with salt. Good stuff!",2.0
"I really  like this dental treat and my dogs love them.  They are wheat free which is great for my German short=hair pointer who is wheat intolerant.  Only problem is it is hard to find this product in my local pet stores and on line.  I even contacted the manufacturer, who was not very helpful in locating it and just referred me back to my local pet store who hasn't had this in stock for EVER.  I have since given up on finding it.",2.0
The Lowrey's Microwave Pork rinds that I received was unacceptable.  I ordered 36 bags and the bags only popped 1/4 of the bag.  All rinds popped but for the amount of the money that I paid for them I could have gone to the store and bought a $2.00 bag already popped and gotten a full bag.  I feel that it should have popped at least half of the bag.  I understand that everyone is counting their pennies but I also think that the consumer should get something for their money.  I really enjoy this product but I probably will not order any more for this reason.,0.0
"Wonderful healthy alternative to modern day candy.  Don't expect it to taste like a hershey bar, but it does taste very good and I feel better after eating it.",2.0
"There's no comparison between freshly made pul sambol and this stuff in a jar, but if you can make it yourself, then you don't need this stuff.  Now, if you don't compare this to someone's homemade pul sambol, then this really isn't bad at all.<br /><br />This review was for a coconut sambol, I don't know how it got attached to this very different product.",1.0
"They are better than eating nothing, but they taste like lightly flavored air.  My husband and I were not impressed.  They were also pretty expensive.  We will never purchase them again.",0.0
"NOTE:  This is a bag of cracked wheat, not cracked wheat flour.<br /><br />I ordered this and got a big bag of cracked wheat.  The title is incorrect.",0.0
"I saw a package of these while standing in the grocery line, thought they might be good, and added it to my cart. On the way home, I opened the package and ate a few. They tasted okay, (chocolate is always good right?) with a coconut(ish) flavor, but I noticed a weird after-taste. I looked at the ingredient list and saw that coconut was nowhere to be found. I looked at the front of the package and realized that I had missed the cleverly placed ""artificial flavor"" right below the word coconut. I ate a couple more, couldn't stomach any more and threw the rest in the garbage when I got home. These things do not taste good and the folks at Mars should be ashamed of selling such artificial junk.",0.0
"Great for when you are in too much of a hurry to cook breakfast or make a lunch.  The flavor is rich and chocolatey, add a bannana, a cup of 2% milk, blend it up and you are good to go.",1.0
"Great tasting Cherry Juice! Packaged well and shipped promptly. Each bottle in its own foam pocket. What's not to like?! Try it, you'll like it, I did.",2.0
I thought  they had a stale texture and they didn't have enough salt. Ener-G does make a type of sesame pretzel that is incredible but these aren't it. Hope this helps all the gluten-free people like me.,0.0
"I love that this product is available in 6 packs, so you can have a fairly large supply at your house. They are very small and the perfect size to give your dog when you want to give him a treat but not spoil his appetite for a meal. My dog seems to love them, I leave a small handful for my dog when I leave for the day, and they aren't there when I get home. I like Cloud Star products because they seem to use quality ingredients. The description says it's perfect for small dogs, but my dog is 50 pounds and seems to enjoy them just fine!",2.0
"I have always loved Kashi cereals & Go-Lean bars. But I just bought a box of these bars (expiration 3/26/11) and it had bits hanging off of it -- the way food gets when moths or worms have gotten at it. There was webby, crummy residue inside the inner package (the one holding each pair of bars). I tried to e-mail the company, but its e-mail page just takes you to a FAQ page, in which packaging+worms calls up nothing and it takes you right back to the FAQ pulldown, no option to write my own message, even though the previous page had offered a ""send e-mail"" option. Very frustrating. I will return this package & am hesitant to eat Kashi in the future.",0.0
"I bought this cat food because of the wonderful low price and I enjoy they catchy jingle from the commercials. My cats did eat this food, but after reading the ingredients I completely regret purchasing it and feel just awful for feeding it to my cats. The first three ingredients are (which indicates the most prevalent ingredients) are chicken by-product meal, corn gluten meal, and ground yellow corn. How disgusting is that?! The main ingredient is a corn filler. Basically, corn is just a filler and causes pets to actually eat more to feel full, poop out more (more for us to clean in the litter box), and retain less nutrients. Most inexpensive low-quality foods have lots of these fillers and cheap ingredients with little to no nutritional value. The only meat in Meow Mix at all is a by-product, its not even a real meat! By-products are the stuff leftover once all the actual meat is harvested. We're talking beaks, chicken feet, eyeballs, even chicken poop! I would not recommend this product to anyone, for any reason, ever. It is an absolutely awful cat food. I suppose you get what you pay for. I recommend to stay far away from Meow Mix, as it is simply a very low quality food. Even though the price is quite inexpensive, your cat will actually eat more than if you paid for a better quality food, because they will never feel full. Cats need to eat meat, and there just isn't real meat in this food. High-quality foods tend to be more nutritionally dense, meaning you will be feeding a much smaller amount for the same number of calories. If you do the math to figure out the cost for the number of calories you need to feed your pet, many premium foods are CHEAPER than the awful crap you're buying at the grocery store. When purchasing a cat (or dog) food, the most important thing to consider is the first 3 ingredients; just make sure those first three are decent ingredients that you would eat yourself- provided that you eat a typical (non vegetarian or other restricted) diet. Now that I know what to look for, I usually buy my pets all natural foods such as Blue Buffalo, Halo, Wellness or Natural Balance. All of those brands contain real, whole meats that I myself would eat, with no added fillers or corn.",0.0
"My Maltese was dianosed with ""sensitive stomach"" he could not keep any regular dog food down. I tried several brands recommended by my vet (which he could not tolerate) and then I found Hi Tor. He has been on it for 4 years and not one problem.<br /><br />I highly recommend it, but I also have found it hard to find.",2.0
"I found this product to be attractively packaged, have a beautiful color, and barely any flavor at all. Quinces have a distinctive, rich, perfumed flavor, but this paste tasted vaguely of fruit and acid and mostly of sugar. I won't buy it again.",0.0
"I ordered the cashews and the first order I received was great...could have used more pepper, but that's just my taste. I thought they were fantastic, so I decided to autoship them. My very first autoship order was HORRIBLE!  Way, WAY overseasoned.  I didn't mind the extra pepper, but they were so salty they were inedible.  Unfortunately, I was hoping the problem was limited to only one container, so I opened them all, and they were all inedible.  I was very disappointed, so I cancelled my autoship. I see no reason to keep paying for something and you're rolling the dice on the quality.",1.0
"I bought this for my 15 month old son who has become a VERY picky eater.  I wanted a fun and easy way to make sure he gets his fruit and vegetable servings each day.  This does NOT do the trick!  He took one suck, made a horrible face, and has refused it since.  I tried it thinking it couldn't be THAT bad.  It was.  Terribly bitter (just the thought makes my mouth water) and runny.  No wonder he wouldn't eat it.  I wouldn't either!  I did buy some of the other varieties offered by HappyBaby and he loves them.  I think this is just a bad taste combo.  Yuck!",0.0
"I purchased this item based on its reviews.  I Love strawberries, but these are Awful!",0.0
Whoever invented this product is brilliant. Both my dog and cat love the taste. It makes giving them pills easy and fun. Because it's moist I suggest putting in the refrigerator after opening.,2.0
I have very healthy 45 year old teeth and one bowl of this cereal was enough to break a large chuck off one of my teeth.  Be careful as I never expected to find gravel hard chunks in my bowl of breakfast cereal.  I am just sickened by it since I do take such pride in my teeth and to make matters worst its a front tooth!  If you don't like to chew gravel for breakfast then you likely won't enjoy this cereal.  Yeah it taste pretty good and may be healthy for you but not worth breaking your teeth over.  We won't even talk about denist bills.  Notice I am not the only review about broken teeth from this cereal.  The chunk broke off my tooth is at least the size of a average size pea so not just a tiny little salt grain.  If you like your teeth stay away from this cereal!  Ezekiel Almond Cereal,0.0
"I make a ""jug"" of this tea every morning and keep a glass throughout the day.  I'm delighted to find a source in the US as it was introduced to me in B.C.  It does not have the jasmine flavor which upsets my otherwise very strong tummy.",1.0
"There is no expiration date until the customer service help me to know how to read the produced date on the box.  He said just add 4 month from produced date.  so them will be expired in one month the date I received my 60 packs.  It was not pack in but toss in a big box and many of them look old and beat up.  Low quality.  Craft, Please, work on your product quality.",0.0
"Good quality jerky.  Not too hard.  Taste like real meat.  A little hot for my taste, so I gave it 4 stars.  I would get the plain.  It's pretty spicy.",1.0
3 out of my 4 cats will not touch this.  Pretty pricey for alot of gravy & grain & little meat.,0.0
Easy to make and yummy to eat.  We made chocolate chip and snickerdoodle cookies.  They were one of the best gluten free cookies we have had.  Highly recommend.,2.0
"This tea is great, but alas, it has a big flaw for me, there is a lack of strong mint flavoring in this mix. I definitely expected a strong mint taste mixing well with the green tea, but there's a lack of mint taste here. You can see the leaves in there, but the taste is lacking.<br /><br />Other than that, it's a great green tea. I suggest steeping it for longer than the directions say, but definitely not longer than 3 minutes. Maybe even adding a bit of spearmint herbal tea will help?",1.0
"At one time was a great name for preserves and pickled products, but it seems<br />they lost the recipe somewhere along the line.<br /><br />For something made in Georgia, this is the worst Chow Chow on the market. Its<br />not hot, there are too many fillers, and this price is ridiculous. For $14 you<br />can buy 2 quarts of chow chow fer cryin out loud.<br /><br />Look to Blue Ridge Jams for some of the best commercially available Chow Chow, and<br />they have about 4 different heat levels.",0.0
"this may have been one of the earliest mixes because gf food has come a LONG way from having to eat this.  The texture is gritty and the taste is bitter.  It even says on the box that it will turn out flatter, harder, and more crumbly than regular bread or biscuits---how's that for advertising?  I have tried biscuits and cookies with this mix.  Both look, feel, and taste like hockey pucks, and i KNOW it's not my cooking.  You are far better off making a mix of your own like bette hagman's classic mix of white rice flour, tapioca flour, and potato starch.  for pancakes and waffles, and even biscuits, use the new gluten free Bisquick-they know what they are doing, and they turn out great!  don't buy this mix.  it is expensive, and you will be disappointed.",0.0
"I have been looking for a decent-tasting meal replacement drink for MONTHS. The healthiest ones taste like liquid grass and the best tasting ones aren't at all healthy.<br />This hits somewhere in-between healthy-wise but tastes GREAT! I found it while shopping at whole foods (in L.A.) they were giving out samples and, after tasting both vanilla and chocolate, I walked away with four boxes of each.<br />I love that it's organic and doesn't use soy-based protein (my soy-allergic son can drink it too!). I love the flavor and the natural, whole grain sweetener. No chalky taste or aftertaste from splenda or any of that other fake garbage.<br /><br />Only reason it's not 5 stars--could have used a little more fruits and veggies in the blend. And at least a couple of grams more fiber. I would have liked a higher vitamin profile. But this way you COULD drink 2/day and not worry about OD'ing on Vitamin A. Lol<br /><br />Great as an after-workout protein boost with a salad or healthy, whole grain snack (multi-grain tortilla chips and hummus?)<br />;)<br /><br />So glad I found it.",1.0
"A while back a friend and I were talking about what coffee brands we especially liked.  She mentioned that she and her husband had tried Yuban and found it to be as good as any gourmet coffee out there.  We decided to give it a try and found we really like this brand.  Rich, dark roast flavor as good as the more expensive brands.  We're hooked!  It's also the best price per pound for this tasty coffee.  Subscribe and Save is the economical way to buy this coffee here on Amazon.  Enjoy!",2.0
"This is the one of the best cakes in box. I really mean it. It is vacuum sealed and very fresh tasting. You can smell and certainly taste the rum, but the flavor is smooth and has the perfect sweetness - not too much, not too little. I used to make gift baskets that included one of the small cakes in it and both men and women would always ask where to get it. My husband and I share a mini cake and treat it as a special treat, rather than hogging down the whole thing.",2.0
I discovered that this particular flavor wakes me right up for the long drive home after dark.,1.0
Cafe Molido Santo Domingo Coffee.  I bought 3 bags. 1 bag would have been enough. The coffee is too finely ground and very bland. I have been to Santo Domingo and purchased coffee there in the grocery store. That coffee was very rich and had a great flavor. What happened to this coffee in transition is anyone guess. I drink a lot of coffee. This coffee is no comparison to a good Columbian Blend.,0.0
"I purchased 3 containers of this cereal all having expiration dates in 2012.  The first container I opened seemed fine (at least I hope it is! I fed it to my 5 month old!) The cereal color was a pale whitish-tan and there was relatively no odor to it.  Baby likes it so I am happy.  The second container I opened (again, same packaging, and good expiration date) had a totally different color - this time it was brownish-green. However, the worst part was the rancid smell.  It smells like rancid oil.  I opened the third container - same brownish-green color and and same rancid smell.  Very unhappy with this product.  I have contacted the company, but have had no reply yet.  I would not recommend feeding this to your baby.",0.0
"So i'm dieting and I wanted to try the pancakes because they are advertised as low cal, good for you stuff. Like for the whole mix, 90 calories. Cool. Except to actually make the pancakes, it is now 190. And the mixture tastes like flour and water! I couldn't do it, I had to add sugar. Which totally defeats the purpose of these pancakes. Also, the bag of mix is extremely small. You can make 2 batches of little size pancakes with it. Stupid.",0.0
"Just got this order and it is ok. A bit light on the cheddar flavoring and herb taste eludes me, if it is there.",1.0
"The tea tastes decent (I have tried the jasmine so far), but I wasn't as thrilled by the presentation. I was expecting a breathtaking and colorful bloom. Instead, I poured the water over the tea ball, and it just floated lazily to the top. As the hot water soaked in, the bland colored tea leaves slowly opened and revealed...a wad of more bland colored tea leaves in the middle. It eventually sunk to the bottom and sat there looking like a hunk of pond weeds. The only color whatsoever was a few tiny pink petals that floated on the top of the water. Someone walked into the room and asked (with a trace of disgust), ""What is that? A sea anemone?""<br /><br />So, if you just want to drink a delicate tea, these would be fine. But don't expect to the wowed by the blooming action.",1.0
"I like Columbian coffee and this is above average with a good dark color with a nice smell.  The taste is bolder than average but not unpleasant or bitter.  This is my ""strong"" Columbian coffee combining all the good things of the type with a bolder taste.",1.0
I bought a 24 pack of this an drank almost all of them before realizing what the flavor reminded me of. It tastes like hotdog water.,0.0
"These sweat right into the compost container so there is a dirty, stinky puddle at the bottom whenever you remove the bag. They tear more often than not and spill old food leftovers everywhere. Just miserable to use.",0.0
This product is great as you will see an increase in your milk supply probably btw 1-3 days after taking these pills BUT what I did notice 3/4wks into taking it that all of a sudden I was eating like I was pregnant (increased appetite) and needless to say looking very swollen and gaining extra weight.  It wasnt until almost more than half of the bottle done I decided to do more research and found out that this was the reason why all of a sudden I was noticeably gaining weight :(.  I will stop taking it starting TODAY!  but will con't pumping while at work and nursing even if I have to wake up in the middle of the night to keep my flow going.  I hope to stick with Blessed Thistle and Mothers Milk Tea Bags hopefully there are no more unwanted surprises.,1.0
I love many flavors of Larabars and like how they are raw and simple.  I bought one of this flavor to see if I wanted a box...no way.  You get the coconut that hits your taste buds first...then you are instantly smacked with an aftertaste of *SOAP*!  Terrible.  I tried 3 bites to see if it got better...NO.  I'd never recommend this although I do like other flavors.,0.0
"Seasoning is very hot! All salt and hot stuff. No more Mrs Wages for me,  Now I'm stuck with 12 packs.<br />Never again.",0.0
"It clumps fairly well and has some other good qualities, but it starts to stink right after the litter box gets cleaned with our three cats. The odor-blocking really doesn't seem to work well. It might be good for one cat, but not really for more than that.",0.0
"I drank 3 cups brewed with 2 tea bags each of this tea for the last few months of my pregnancy.  The amount of time I spent pushing my son out totaled 5 minutes.  My midwife had said there were lots of anecdotal reports of raspberry leaf tea causing easier labors but I was skeptical.  Obviously, my experience made me a believer!<br /><br />I found this tea's taste to be no different from the more expensive brands.  And I appreciate that the design of these teabags is less wasteful by not using strings, tags, or staples like most teas.",2.0
"First time experience with Lavazza Tierra! I have been getting the espresso bean from a local roasting company. I don't have any problem, but my wife wants more aroma from my espresso shot. The reason I got the Lavazza Tierra!<br />But, no success so far. I have the Bezzera bz07 machine with a Rockey grinder. I only got very light crema from Lavazza Tierra! also I don't smell any aroma. I tried pulling a shot with a bottomless portafilter, it looks very awful. I think the bean is old.",0.0
"This Biscuits are perfect. My 5 months old was having a hard time teething which is the reason I purchase this, but by the time they got here she was doing better but she still love chewing on this, she is not able to break it yet which is great. But I think I love them more than she does, I will order some more for me :). The item was packed very well, and arrived weeks before estimated date.",2.0
"Received the package and opened immediately. I had read so much about how wonderful this mix was, but I was skeptical.<br />I made mine a little thicker than what the directions recommend (added more mix than the one cup called for)and they came out perfect. I like mine crispy and these were crispy. The tast is fantastic. I would highly recommend this mix to anyone who like waffles.",2.0
"The potato chips are great!  We love them.  The corn chips are not so great.  They taste stale, even though they are not.  I don't think the popping process is a good fit for corn chips.",1.0
"These Haribo sour cherries are vibrantly colored and look like a red cherry on a green stem with a green leaf attached.  Each piece is over an inch long.  They are very cute!<br /><br />Unfortunately, they are sugary sweet and not sour to me at all.  They taste just like those cherry flavored cough drops that come in the red and white box and have no medicinal purposes whatsoever!<br /><br />If you like the flavor of artificial cherries, these are good.  They smell good too.  If you are looking for candies for a kids birthday party, these will definitely be a hit!  If you need a sugary pick-me-up, grab a few and you're set.  But if you really want something more sour, try another kind of Haribo candy.<br /><br />Added thought:  these would be beautiful cake decorations!",1.0
"I bought this ""flavor"" and the raspberry pom and while they are consistent, it's useless.<br /><br />If you plan on making a pitcher of tea, forget it, it takes 4 packs for 64 oz and is still very, very weak in flavor, and it must be consumed in 12 hours (so they say) so you're much better off brewing your own.<br /><br />However, if you're idea is to ""stash"" this in your purse (for the ladies) or pocket (for men, which would be weird) it's still misses the mark. One packet does very little for flavor with 16 oz of water so you'd have to use two, and WHO drinks just 16 oz of water when out to eat or something of that nature? Also, with only 8 to 12 packets in a box (depends on flavor, who knows why?), that gives you 4 to 6, 16 oz drinks for $3. Not sure it's worth it at all, I'd rather drink lemon water when out than this.",0.0
"I did not like this coffee. It is on the light side. It has too much acid or something, I felt almost ill after drinking it.  I shared it with a co-worker and he felt the same way.  I am a big coffee drinker and usually can drink very strong coffee And never have stomach upsets but do with this blend.",0.0
This was a great cookie.  I was very happy with how soft it was.  Being in the individual wrapping made it easy to through in the diaper bag or purse.  My 18 month old son loved the cookie.  Would love to have these in the house at all times.  Such a healthier way to enjoy cookies.,2.0
"Like the most recent reviewer, my most recent purchase of these had a slash across the top of the bag--my slash didn't cover the width of the bag, more like two inches but it is easy to spot. This leads me to believe that when the people at Amazon Distribution Center(s) are opening the cases / boxes that contain the bags, they're not showing due diligence when working with sharp tools. Today our dog's treats, tomorrow someone's hand? PLEASE BE MORE CAREFUL AMAZON SHIPPING EMPLOYEES, I don't want you folks to cut yourselves or my dogs treat bags!<br /><br />Other than my complaint about the bag, the bones are well loved by my dogs and the slit in the bag has not reduced their desire to have their daily treat.<br /><br />I'm still awarding the product a five star rating since I suspect that it's not the bone' manufacturer that is responsible for the slit top bags.",2.0
"I've been making curries for decades, in the UK and here in the USA but can't be bothered with using individual spices, so I have always used commercially available curry powder.  I've always thought Sun Brand Madras Curry Powder was good - the closest I'd found in the USA to the better powders available in the UK but due to a mix-up on ordering and wanting to see if I could get a powder with a little more ""heat"" in it, I tried this Roland Hot Madras Curry Powder.<br /><br />It says it's a Product of India but to me this is NOT curry powder!  It doesn't look, smell or taste like curry - it's light brown greyish with a hint of green, doesn't have that characteristic aromatic scent of curry and it most resembles, in appearance and smell, what I once bought as Garam Masala (Rajah brand).  The overriding flavor in a cooked dish is of cloves and cinnamon.  Note that cinnamon is not listed in the ingredients but cassia is, though it's near the end of the list, as is cloves; possibly the ingredients are not listed in descending order of amount.  The other possibilities are that the main spices are of low quality or have gone stale - wouldn't be the first time, if anyone knows the Vencatachellum-Sharwoods saga, which, from what I gather, may have undergone a further, more recent degradation.  The containers are made of reinforced cardboard with a silvery inner lining and have a ring-pull aluminum seal top and bright steel bottom - no ""Best By"" date code so hard to tell if the product could have gone stale in storage.<br /><br />For those interested in salt content, it's listed fifth in the list of ingredients but there's no ""Nutrition Facts"" panel so no way to know estimated amount per serving.  There is no mustard, anise or ginger mentioned and interestingly, the recipe for a shrimp dish on the container mentions using fresh ginger.  The rest of the ingredients look about right for a ""curry powder"" so I'm left wondering why I'm disappointed and what to do with those 12 cans - maybe I can blend with something to make it palatable to me.  Meanwhile I'll be ordering some more Sun Brand and hoping quality hasn't deteriorated there.",0.0
"I see that some people just hate these.  My son, who is the pickiest kid on the planet LOVES these things.  He's six and has loved them since he was able to eat them.  I think they are so so.  But I don't buy them for me.  He took them for the snack at his preschool and some kids spit them out, others didn't mind.  I wouldn't invest in an entire box of them if you haven't tried them yet.  Go to [...] and get a bag first.  They are pretty good for you too.  My son loves salty crunchy stuff and since this is all cheese, then not so bad for him.",2.0
"Quaker Instant Maple Brown Sugar oatmeal is a hearty dish for breakfast.  It's tasty, filling, and easy to prepare.  The ease of preparation is important for working folks who don't want to rush to work with an empty stomach.  Combined with a cup of coffee or a glass of orange juice, the oatmeal will definitely hold and fortify you until lunch.<br /><br />It also makes for a good snack, instead of overly salty and sugar-rich foods.  I know many people put sugar and milk in their oatmeal, but I'm a purest.  I enjoy it just plain.  It's sweet enough to tingle one's taste buds, but not so sweet as to make it feel as if you're eating candy.  Instant foods suffer a generally bad reputation.  When ""ease of preparation"" is a primary consideration, often flavor suffers.  Not so here.  There was plenty of maple flavor.<br /><br />There are two options for preparing the instant oatmeal, one involving boiling water, the other tap water and the microwave.  I combined the two, because I like really hot oatmeal.  First I added boiling water, as directed, and let the oatmeal stand for a minute or so.  Then I gave it a 15-second nuke in the microwave.  The result was perfect for me.  If this sounds like too much preparation, stick with one of the prescribed methods, listed on the box.<br /><br />I'm not a really devoted oatmeal eater, so I may not be the ultimate authority on this product.  My review is based on the flavor (quite pleasant), preparation time (swift), and texture (just right, not too watery, not lumpy).  As with any food, individual taste is a major factor.",1.0
"I really shouldn't have to say anything else about this product.  Open it and smell it - and you will literally feel like you're smelling vomit.  It's amazing how bad this product tastes, don't touch this garbage with a 100 foot nacho.<br /><br />*barf* - want some dip?",0.0
"I did not realize how large this would be when I ordered it. It barely fits in my refrigerator. For the price it's great, if you can handle the large quantity. There are some better tasting vinegars, but at a much higher price. I got tired of running out of balsamic, since I eat a lot of salad, but this monster may last me over a year! The biggest problem is figuring out how to pour it without a lot of spilling. I have been using a funnel.",1.0
"I can not believe the lack of packaging from this company!! The coffee k-cups were thrown into a Ziploc baggie...then shipped! I had intended to give this as a Christmas gift, but am unable to do so now. It looks like I have just gone to my own cabinet and thrown some stuff in a bag.There is no expiration date on the bag, so as far as I know, the k-cups could already be expired and the company is just trying to move their leftover stock onto the unsuspecting consumer. Additionally, the lack of variety was disheartening. I will NEVER buy from the BECCO Corp. again. If I could give this less than 1 star, I most certainly would! I would also add that although the advertisement was for caffeinated coffee only, I received several decaffeinated coffees. Oh,and I have already checked to see if I could return this item. I can not because it is a grocery item and they are non-returnable. To summarize...buyer beware!",0.0
Insta-Bake is a wonderful product! It's a quick and healthy way to make pancakes and waffles in the morning.,2.0
My medium-sized mixed breed loved this bone.  I would recommend this--and maybe two cause they don't last long (at least at my house!),2.0
"I had purchased the small boxes of this tea at my local market and thought it is the best Earl Grey tea ever.  So, I ordered the 100 count from Amazon.  While the packaging on the individual bags looks very similar, this is not the same tea; it  the worst tea I have ever had, with a strong unpleasant taste and does not taste like Earl Grey.  I am very disappointed and feel very ripped off.",0.0
